wellname	depth	rop	wob	rpm	torque	spp	flwpmps
TestWell #4	6199	2.38	8.66	97	2485	1401	277
TestWell #4	6200	2.07	8.91	98	2506	1401	275
TestWell #4	6201	2.95	8.40	101	2525	1400	275
TestWell #4	6202	2.08	7.89	100	2532	1410	278
TestWell #4	6203	2.85	7.30	100	2532	1400	275
TestWell #4	6204	2.71	7.09	102	2534	1410	275
TestWell #4	6205	2.91	7.12	102	2530	1410	275
TestWell #4	6206	2.10	8.52	102	2527	1402	275
TestWell #4	6207	2.86	8.92	102	2528	1413	275
TestWell #4	6208	2.23	8.90	102	2533	1409	275
TestWell #4	6209	2.20	8.36	102	2528	1405	275
TestWell #4	6210	2.87	8.33	102	2524	1410	275
TestWell #4	6211	2.38	8.44	102	2533	1410	275
TestWell #4	6212	2.91	8.54	102	2530	1413	274
TestWell #4	6213	2.05	8.02	102	2532	1410	274
TestWell #4	6214	2.22	8.65	102	2524	1411	274
TestWell #4	6215	2.12	8.64	101	2526	1414	275
TestWell #4	6216	2.70	8.35	101	2528	1410	276
TestWell #4	6217	2.96	8.83	101	2527	1409	275
TestWell #4	6218	2.01	8.29	101	2526	1408	275
TestWell #4	6219	2.46	8.12	102	2529	1409	277
TestWell #4	6220	2.17	8.37	102	2529	1412	274
TestWell #4	6221	2.89	8.94	101	2531	1413	274
TestWell #4	6222	2.48	8.05	101	2531	1401	273
TestWell #4	6223	2.34	8.98	102	2527	1406	273
TestWell #4	6224	2.43	8.68	99	2524	1385	274
TestWell #4	6225	2.65	8.03	99	2528	1399	275
TestWell #4	6226	2.21	8.87	101	2523	1386	273
TestWell #4	6227	2.71	8.43	99	2519	1388	273
TestWell #4	6228	2.91	8.34	100	2530	1392	273
TestWell #4	6229	2.11	8.12	101	2515	1409	273
TestWell #4	6230	2.56	8.07	100	2526	1402	273
TestWell #4	6231	2.52	7.85	100	2524	1378	273
TestWell #4	6232	2.94	7.13	100	2515	1397	273
TestWell #4	6233	2.78	7.81	100	2530	1387	272
TestWell #4	6234	2.17	7.70	99	2527	1370	272
TestWell #4	6235	2.41	8.25	99	2513	1384	272
TestWell #4	6236	2.80	8.24	99	2507	1381	272
TestWell #4	6237	2.74	8.18	99	2508	1389	272
TestWell #4	6238	2.90	8.37	99	2504	1393	272
TestWell #4	6239	2.55	8.20	99	2509	1402	272
TestWell #4	6240	2.01	7.19	100	2508	1404	272
TestWell #4	6241	2.64	7.47	99	2503	1400	272
TestWell #4	6242	2.41	7.72	99	2506	1409	272
TestWell #4	6243	2.56	7.26	99	2504	1408	272
TestWell #4	6244	2.84	8.59	98	2501	1409	272
TestWell #4	6245	2.99	8.08	99	2498	1414	272
TestWell #4	6246	2.59	8.10	98	2499	1410	272
TestWell #4	6247	2.88	8.72	98	2500	1410	272
TestWell #4	6248	2.52	8.67	98	2497	1416	272
TestWell #4	6249	2.86	8.19	98	2496	1411	272
TestWell #4	6250	2.05	8.19	98	2496	1409	272
TestWell #4	6251	2.90	8.42	97	2502	1409	272
TestWell #4	6252	2.80	8.37	97	2533	1404	267
TestWell #4	6253	2.13	8.51	94	2532	1400	269
TestWell #4	6254	2.51	8.46	94	2532	1395	267
TestWell #4	6255	2.26	8.60	93	2519	1392	271
TestWell #4	6256	2.07	8.70	90	2498	1384	272
TestWell #4	6257	2.67	8.72	95	2515	1389	272
TestWell #4	6258	2.52	8.96	95	2536	1385	272
TestWell #4	6259	2.36	8.13	93	2520	1389	272
TestWell #4	6260	2.85	8.03	94	2564	1392	272
TestWell #4	6261	2.52	8.93	93	2561	1367	272
TestWell #4	6262	2.60	8.84	91	2534	1374	270
TestWell #4	6263	2.44	8.70	93	2562	1375	272
TestWell #4	6264	2.86	8.49	89	2551	1365	270
TestWell #4	6265	2.36	8.54	93	2548	1379	272
TestWell #4	6266	2.99	8.27	93	2566	1372	273
TestWell #4	6267	2.49	8.05	95	2555	1375	273
TestWell #4	6268	2.16	8.28	93	2555	1382	273
TestWell #4	6269	2.17	8.55	95	2562	1381	273
TestWell #4	6270	2.05	8.16	94	2563	1380	273
TestWell #4	6271	2.34	8.33	96	2566	1385	272
TestWell #4	6272	2.06	8.19	97	2566	1384	272
TestWell #4	6273	2.64	8.72	97	2577	1385	272
TestWell #4	6274	2.39	8.98	98	2578	1390	272
TestWell #4	6275	2.08	8.66	98	2585	1391	273
TestWell #4	6276	2.22	8.63	98	2587	1395	273
TestWell #4	6277	2.37	8.33	98	2608	1402	273
TestWell #4	6278	2.94	8.03	98	2586	1395	273
TestWell #4	6279	2.69	8.10	98	2589	1390	273
TestWell #4	6280	2.56	8.79	98	2589	1402	273
TestWell #4	6281	2.59	8.27	98	2597	1395	273
TestWell #4	6282	2.07	8.28	98	2624	1405	273
TestWell #4	6283	2.21	6.83	98	2808	1398	273
TestWell #4	6284	2.31	6.81	98	2754	1379	272
TestWell #4	6285	2.51	7.14	97	2985	1385	272
TestWell #4	6286	2.21	6.22	97	2870	1364	272
TestWell #4	6287	2.45	7.22	99	3011	1345	273
TestWell #4	6288	2.83	8.76	99	3098	1359	272
TestWell #4	6289	2.57	8.49	98	3109	1344	271
TestWell #4	6290	2.08	8.57	99	2859	1375	270
TestWell #4	6291	2.56	8.03	99	2949	1357	271
TestWell #4	6292	2.56	7.94	97	2851	1346	269
TestWell #4	6293	2.44	7.76	97	3150	1371	269
TestWell #4	6294	2.25	7.85	97	2826	1356	270
TestWell #4	6295	2.09	7.94	98	3260	1336	270
TestWell #4	6296	2.22	7.96	100	3280	1339	273
TestWell #4	6297	2.06	8.52	100	3282	1346	270
TestWell #4	6298	2.46	8.73	102	3286	1342	270
TestWell #4	6299	2.28	8.24	102	3290	1340	269
TestWell #4	6300	2.51	8.45	102	3285	1340	269
TestWell #4	6301	2.08	8.67	102	3287	1337	269
TestWell #4	6302	2.56	8.49	102	3282	1338	274
TestWell #4	6303	2.48	8.43	101	3283	1344	270
TestWell #4	6304	2.81	8.95	101	3286	1344	269
TestWell #4	6305	2.78	8.05	101	3292	1345	274
TestWell #4	6306	2.47	8.66	100	3284	1347	269
TestWell #4	6307	2.79	8.16	101	3297	1347	268
TestWell #4	6308	2.22	8.39	101	3299	1354	268
TestWell #4	6309	2.79	8.74	101	3300	1362	268
TestWell #4	6310	2.76	8.43	101	3298	1356	269
TestWell #4	6311	2.46	8.37	101	3295	1356	269
TestWell #4	6312	2.58	8.87	100	3298	1358	269
TestWell #4	6313	2.46	8.52	100	3293	1359	268
TestWell #4	6314	2.04	8.68	100	3301	1355	268
TestWell #4	6315	2.90	5.05	98	3317	1369	269
TestWell #4	6316	2.78	7.45	98	3308	1368	270
TestWell #4	6317	2.05	6.58	97	3308	1361	270
TestWell #4	6318	2.97	5.29	97	3311	1362	272
TestWell #4	6319	2.44	7.12	99	3314	1378	270
TestWell #4	6320	2.59	7.22	99	3307	1367	271
TestWell #4	6321	2.57	7.76	100	3305	1375	270
TestWell #4	6322	2.52	7.47	100	3314	1367	269
TestWell #4	6323	2.07	7.06	100	3342	1371	269
TestWell #4	6324	2.20	7.97	99	3316	1383	274
TestWell #4	6325	2.91	7.30	99	3328	1380	269
TestWell #4	6326	2.08	6.01	97	3330	1377	271
TestWell #4	6327	2.95	7.09	97	3332	1388	274
TestWell #4	6328	2.31	7.26	97	3333	1385	274
TestWell #4	6329	2.40	7.53	100	3346	1390	274
TestWell #4	6330	2.11	7.51	99	3333	1387	274
TestWell #4	6331	2.84	7.12	101	3338	1391	274
TestWell #4	6332	2.67	7.79	101	3350	1399	274
TestWell #4	6333	2.58	8.51	100	3350	1392	274
TestWell #4	6334	2.71	8.29	101	3346	1394	274
TestWell #4	6335	2.14	8.18	100	3360	1394	274
TestWell #4	6336	2.75	8.92	100	3352	1394	274
TestWell #4	6337	2.28	9.00	100	3372	1395	274
TestWell #4	6338	2.33	8.89	100	3364	1397	274
TestWell #4	6339	2.87	8.04	100	3370	1398	274
TestWell #4	6340	2.67	8.25	100	3368	1402	274
TestWell #4	6341	2.92	8.19	100	3358	1400	274
TestWell #4	6342	2.75	8.94	101	3360	1403	274
TestWell #4	6343	2.08	8.10	101	3381	1402	274
TestWell #4	6344	2.64	8.70	100	3395	1404	274
TestWell #4	6345	2.65	8.15	100	3382	1404	274
TestWell #4	6346	2.32	7.78	100	3464	1404	274
TestWell #4	6347	2.45	7.71	98	3417	1401	274
TestWell #4	6348	2.95	7.10	99	3411	1402	273
TestWell #4	6349	2.60	7.05	100	3478	1392	273
TestWell #4	6350	2.71	7.91	98	3491	1397	273
TestWell #4	6351	2.82	7.01	100	3466	1391	273
TestWell #4	6352	2.23	7.16	101	3473	1392	274
TestWell #4	6353	2.98	7.77	101	3490	1399	274
TestWell #4	6354	2.35	7.36	101	3508	1400	274
TestWell #4	6355	2.30	7.52	101	3499	1403	272
TestWell #4	6356	2.09	6.35	101	3518	1399	271
TestWell #4	6357	2.31	6.76	101	3531	1393	272
TestWell #4	6358	2.73	6.09	101	3523	1389	272
TestWell #4	6359	2.38	6.65	100	3518	1392	272
TestWell #4	6360	2.04	6.70	100	3534	1389	273
TestWell #4	6361	2.69	6.29	100	3518	1399	272
TestWell #4	6362	2.09	7.88	100	3543	1397	272
TestWell #4	6363	2.68	6.61	102	3542	1397	272
TestWell #4	6364	2.82	6.64	100	3536	1393	272
TestWell #4	6365	2.84	6.40	101	3546	1400	272
TestWell #4	6366	2.31	6.72	102	3557	1396	272
TestWell #4	6367	2.97	7.61	101	3549	1395	272
TestWell #4	6368	2.60	7.50	101	3559	1399	272
TestWell #4	6369	2.46	7.33	101	3559	1400	272
TestWell #4	6370	2.37	7.22	101	3557	1401	272
TestWell #4	6371	2.59	7.10	101	3554	1403	272
TestWell #4	6372	2.08	6.88	101	3558	1401	273
TestWell #4	6373	2.71	6.80	102	3563	1404	273
TestWell #4	6374	2.21	6.66	101	3571	1404	272
TestWell #4	6375	2.74	6.16	101	3586	1399	272
TestWell #4	6376	2.94	7.48	102	3597	1399	272
TestWell #4	6377	2.66	7.29	101	3583	1398	272
TestWell #4	6378	2.04	6.89	99	3593	1380	271
TestWell #4	6379	2.44	6.72	101	3575	1386	270
TestWell #4	6380	2.98	6.68	97	3581	1384	269
TestWell #4	6381	2.34	6.10	99	3580	1373	268
TestWell #4	6382	2.13	6.85	100	3607	1387	273
TestWell #4	6383	2.23	7.68	101	3615	1380	273
TestWell #4	6384	2.06	7.18	101	3630	1391	273
TestWell #4	6385	2.91	7.35	103	3618	1393	273
TestWell #4	6386	2.76	7.31	102	3618	1389	269
TestWell #4	6387	2.84	6.71	102	3623	1375	271
TestWell #4	6388	2.89	6.46	102	3616	1389	272
TestWell #4	6389	2.38	6.68	101	3631	1382	270
TestWell #4	6390	2.21	6.98	102	3628	1380	271
TestWell #4	6391	2.55	6.11	102	3629	1394	271
TestWell #4	6392	2.54	7.44	101	3627	1385	272
TestWell #4	6393	2.22	7.22	103	3629	1386	272
TestWell #4	6394	2.87	7.51	105	3633	1394	272
TestWell #4	6395	2.22	7.69	104	3640	1394	273
TestWell #4	6396	2.43	7.59	104	3638	1396	272
TestWell #4	6397	2.60	7.95	104	3637	1393	272
TestWell #4	6398	2.47	7.66	104	3642	1394	272
TestWell #4	6399	2.96	7.58	104	3638	1398	272
TestWell #4	6400	2.86	7.76	104	3638	1393	272
TestWell #4	6401	2.02	7.71	103	3642	1394	272
TestWell #4	6402	2.41	7.12	103	3638	1396	272
TestWell #4	6403	2.32	7.37	103	3640	1397	272
TestWell #4	6404	2.87	7.88	103	3640	1395	272
TestWell #4	6405	2.77	7.29	104	3641	1396	272
TestWell #4	6406	2.01	7.51	104	3648	1398	272
TestWell #4	6407	2.33	7.24	104	3659	1395	272
TestWell #4	6408	2.10	7.75	104	3667	1396	272
TestWell #4	6409	2.35	7.43	104	3661	1393	272
TestWell #4	6410	2.06	6.32	102	3659	1396	268
TestWell #4	6411	2.30	6.99	102	3660	1388	271
TestWell #4	6412	2.13	6.62	104	3697	1385	268
TestWell #4	6413	2.20	6.24	103	3680	1384	271
TestWell #4	6414	2.86	6.59	103	3677	1394	272
TestWell #4	6415	2.45	6.37	104	3713	1393	272
TestWell #4	6416	2.96	7.17	104	3717	1390	272
TestWell #4	6417	2.58	7.86	102	3727	1397	272
TestWell #4	6418	2.47	7.25	105	3731	1394	272
TestWell #4	6419	2.78	6.26	104	3744	1384	272
TestWell #4	6420	2.14	6.26	101	3757	1390	272
TestWell #4	6421	2.37	6.42	102	3756	1390	272
TestWell #4	6422	2.02	6.08	101	3761	1380	272
TestWell #4	6423	2.89	6.90	101	3769	1376	272
TestWell #4	6424	2.76	6.25	103	3790	1384	273
TestWell #4	6425	2.75	7.76	102	3811	1381	273
TestWell #4	6426	2.15	7.39	100	3808	1391	273
TestWell #4	6427	2.62	7.79	104	3824	1382	273
TestWell #4	6428	2.95	7.11	100	3850	1382	273
TestWell #4	6429	2.87	7.05	98	3825	1385	273
TestWell #4	6430	2.87	7.67	93	3831	1385	272
TestWell #4	6431	2.80	7.02	91	3847	1388	272
TestWell #4	6432	2.46	7.23	98	3842	1385	272
TestWell #4	6433	2.01	7.73	91	3859	1384	272
TestWell #4	6434	2.09	7.74	90	3861	1385	272
TestWell #4	6435	2.91	6.66	96	3858	1383	272
TestWell #4	6436	2.90	6.24	94	3878	1385	272
TestWell #4	6437	2.06	6.62	91	3869	1384	272
TestWell #4	6438	2.00	6.58	98	3866	1382	272
TestWell #4	6439	2.54	7.41	89	3881	1383	272
TestWell #4	6440	2.31	6.31	88	3941	1385	262
TestWell #4	6441	2.99	6.75	88	3884	1379	196
TestWell #4	6442	2.27	6.49	89	3889	1380	124
TestWell #4	6443	2.66	6.40	89	3900	1382	157
TestWell #4	6444	2.10	6.26	91	3895	1387	246
TestWell #4	6445	2.17	6.80	90	3910	1386	272
TestWell #4	6446	2.27	6.43	92	3914	1394	271
TestWell #4	6447	2.18	6.11	96	3901	1391	271
TestWell #4	6448	2.25	6.96	92	3902	1394	271
TestWell #4	6449	2.35	6.90	95	3923	1398	266
TestWell #4	6450	2.70	6.04	101	3923	1381	260
TestWell #4	6451	2.50	6.66	96	3913	1387	254
TestWell #4	6452	2.88	6.85	96	3925	1401	258
TestWell #4	6453	2.18	6.31	97	3923	1384	252
TestWell #4	6454	2.90	6.01	98	3919	1402	272
TestWell #4	6455	2.95	6.65	100	3919	1399	272
TestWell #4	6456	2.74	6.43	99	3911	1393	273
TestWell #4	6457	2.44	6.46	101	3914	1399	272
TestWell #4	6458	2.46	6.58	101	3913	1393	272
TestWell #4	6459	2.78	6.41	101	3908	1400	271
TestWell #4	6460	2.83	6.61	101	3902	1398	270
TestWell #4	6461	2.06	6.67	101	3884	1405	272
TestWell #4	6462	2.55	6.81	101	3886	1404	273
TestWell #4	6463	2.86	6.95	101	3877	1410	270
TestWell #4	6464	2.48	6.27	101	3902	1406	274
TestWell #4	6465	2.73	7.18	100	3877	1407	274
TestWell #4	6466	2.34	7.58	100	3879	1409	274
TestWell #4	6467	2.18	6.68	101	3894	1405	274
TestWell #4	6468	2.70	6.83	101	3877	1409	274
TestWell #4	6469	2.08	6.75	100	3885	1406	274
TestWell #4	6470	2.94	6.71	101	3872	1413	274
TestWell #4	6471	2.59	6.30	101	3888	1412	274
TestWell #4	6472	2.56	6.37	100	3874	1363	272
TestWell #4	6473	2.74	6.18	98	3863	1355	273
TestWell #4	6474	2.36	7.47	95	3878	1369	270
TestWell #4	6475	2.54	7.44	96	3868	1364	268
TestWell #4	6476	2.64	7.73	95	3844	1370	268
TestWell #4	6477	2.99	7.00	97	3851	1379	270
TestWell #4	6478	2.57	7.68	95	3865	1388	270
TestWell #4	6479	2.14	7.29	100	3857	1370	272
TestWell #4	6480	2.26	7.15	97	3861	1372	271
TestWell #4	6481	2.47	7.02	96	3867	1406	268
TestWell #4	6482	2.23	7.19	96	3856	1354	271
TestWell #4	6483	2.97	7.33	97	3866	1345	269
TestWell #4	6484	2.11	7.66	97	3856	1341	268
TestWell #4	6485	2.71	7.92	98	3842	1348	269
TestWell #4	6486	2.78	7.19	94	3853	1361	269
TestWell #4	6487	2.31	7.89	96	3855	1361	269
TestWell #4	6488	2.21	8.38	94	3852	1360	269
TestWell #4	6489	2.66	8.56	95	3855	1361	270
TestWell #4	6490	2.23	8.89	97	3853	1372	270
TestWell #4	6491	2.52	8.70	98	3855	1364	270
TestWell #4	6492	2.82	8.45	99	3859	1371	270
TestWell #4	6493	2.66	7.47	100	3855	1371	270
TestWell #4	6494	2.62	7.97	100	3856	1368	270
TestWell #4	6495	2.67	7.85	99	3861	1375	270
TestWell #4	6496	2.80	7.81	99	3860	1374	270
TestWell #4	6497	2.40	8.27	98	3857	1373	270
TestWell #4	6498	2.23	8.84	99	3880	1374	270
TestWell #4	6499	2.42	8.01	100	3866	1375	270
TestWell #4	6500	2.55	8.18	100	3866	1372	270
TestWell #4	6501	2.97	8.93	99	3869	1370	269
TestWell #4	6502	2.34	8.70	99	3866	1375	269
TestWell #4	6503	2.05	8.06	99	3871	1368	269
TestWell #4	6504	2.99	7.41	98	3873	1374	270
TestWell #4	6505	2.73	7.46	98	3888	1371	269
TestWell #4	6506	2.37	7.74	101	3891	1377	270
TestWell #4	6507	2.27	7.75	99	3891	1377	271
TestWell #4	6508	2.96	7.99	101	3898	1387	271
TestWell #4	6509	2.57	7.87	100	3894	1381	271
TestWell #4	6510	2.32	7.62	100	3902	1387	272
TestWell #4	6511	2.90	7.29	101	3892	1390	271
TestWell #4	6512	2.76	7.17	101	3913	1377	271
TestWell #4	6513	2.65	7.81	100	3922	1402	272
TestWell #4	6514	2.92	7.42	101	3909	1398	272
TestWell #4	6515	2.11	7.16	100	3934	1394	272
TestWell #4	6516	2.91	7.60	102	3929	1404	273
TestWell #4	6517	2.20	7.06	102	3931	1406	273
TestWell #4	6518	2.85	7.62	102	3932	1405	273
TestWell #4	6519	2.40	7.79	102	3933	1406	273
TestWell #4	6520	2.94	7.05	101	3934	1408	273
TestWell #4	6521	2.27	7.91	101	3934	1407	273
TestWell #4	6522	2.75	7.92	101	3936	1408	273
TestWell #4	6523	2.88	7.22	101	3930	1408	273
TestWell #4	6524	2.47	7.36	102	3932	1408	273
TestWell #4	6525	2.02	7.59	102	3935	1410	273
TestWell #4	6526	2.75	7.93	101	3934	1410	273
TestWell #4	6527	2.10	7.27	101	3939	1410	273
TestWell #4	6528	2.73	7.18	102	3948	1412	273
TestWell #4	6529	2.26	7.56	102	3954	1412	273
TestWell #4	6530	2.73	7.42	102	3945	1413	273
TestWell #4	6531	2.16	7.68	102	3954	1413	273
TestWell #4	6532	2.87	7.49	102	3954	1413	273
TestWell #4	6533	2.28	7.01	102	3955	1412	273
TestWell #4	6534	2.22	7.09	100	3957	1400	272
TestWell #4	6535	2.98	7.29	100	3945	1403	272
TestWell #4	6536	2.70	7.20	100	3950	1404	272
TestWell #4	6537	2.90	7.97	100	3983	1388	270
TestWell #4	6538	3.00	7.68	101	3955	1366	270
TestWell #4	6539	2.97	7.29	101	3948	1369	271
TestWell #4	6540	2.08	7.95	101	3951	1400	272
TestWell #4	6541	2.86	7.18	101	3955	1408	272
TestWell #4	6542	2.11	7.12	101	3956	1396	271
TestWell #4	6543	2.83	7.31	101	3974	1398	270
TestWell #4	6544	2.90	7.92	100	3952	1397	270
TestWell #4	6545	2.33	7.10	100	3945	1386	270
TestWell #4	6546	2.21	7.33	100	3944	1386	270
TestWell #4	6547	3.00	7.07	100	3932	1379	270
TestWell #4	6548	2.93	7.84	100	3940	1370	270
TestWell #4	6549	2.60	7.97	100	3943	1382	270
TestWell #4	6550	2.19	7.42	100	3959	1366	270
TestWell #4	6551	2.85	7.66	100	3952	1372	270
TestWell #4	6552	2.83	7.47	100	3945	1379	270
TestWell #4	6553	2.81	7.69	101	3947	1374	270
TestWell #4	6554	2.07	7.25	100	3949	1379	270
TestWell #4	6555	2.89	7.76	100	3936	1387	270
TestWell #4	6556	2.07	7.18	100	3931	1384	270
TestWell #4	6557	2.45	7.03	100	3924	1388	270
TestWell #4	6558	2.31	7.47	100	3924	1385	270
TestWell #4	6559	2.23	7.59	100	3934	1376	270
TestWell #4	6560	2.61	7.22	100	3933	1380	270
TestWell #4	6561	2.28	7.36	101	3934	1376	270
TestWell #4	6562	2.09	7.83	101	3935	1378	270
TestWell #4	6563	2.76	7.85	101	3930	1380	270
TestWell #4	6564	2.89	7.48	101	3928	1384	270
TestWell #4	6565	2.26	7.91	101	3951	1377	270
TestWell #4	6566	2.52	7.82	101	3927	1373	268
TestWell #4	6567	2.55	6.62	101	3938	1370	268
TestWell #4	6568	2.41	6.30	101	3961	1377	269
TestWell #4	6569	2.24	6.05	101	3939	1371	269
TestWell #4	6570	2.44	6.97	101	3938	1379	270
TestWell #4	6571	2.89	6.45	101	3945	1396	270
TestWell #4	6572	2.34	6.33	103	3937	1382	271
TestWell #4	6573	2.28	6.18	103	3947	1379	271
TestWell #4	6574	2.31	6.32	102	3967	1381	271
TestWell #4	6575	2.90	6.68	103	3929	1383	271
TestWell #4	6576	2.44	6.08	103	3909	1385	271
TestWell #4	6577	2.80	6.66	102	3909	1375	271
TestWell #4	6578	2.25	6.68	101	3917	1396	271
TestWell #4	6579	2.54	6.98	101	3810	1403	271
TestWell #4	6580	2.53	6.20	101	3885	1405	271
TestWell #4	6581	2.12	6.46	102	3840	1406	272
TestWell #4	6582	2.47	6.60	103	3867	1407	272
TestWell #4	6583	2.46	6.95	103	3884	1405	272
TestWell #4	6584	2.53	6.87	103	3901	1411	272
TestWell #4	6585	2.98	6.40	103	3750	1406	272
TestWell #4	6586	2.84	6.45	102	3718	1406	272
TestWell #4	6587	2.42	6.98	102	3691	1410	271
TestWell #4	6588	2.91	6.42	102	3733	1413	271
TestWell #4	6589	2.50	6.90	102	3592	1418	271
TestWell #4	6590	2.50	6.01	103	3479	1412	271
TestWell #4	6591	2.79	6.25	103	3525	1412	272
TestWell #4	6592	2.62	6.49	103	3573	1414	271
TestWell #4	6593	2.08	6.39	103	3446	1417	271
TestWell #4	6594	2.63	6.56	103	3445	1411	271
TestWell #4	6595	2.11	6.17	103	3507	1410	271
TestWell #4	6596	2.02	6.75	102	3422	1412	271
TestWell #4	6597	2.26	6.32	102	3370	1411	268
TestWell #4	6598	2.36	6.79	103	3253	1396	270
TestWell #4	6599	2.37	6.73	101	3384	1377	268
TestWell #4	6600	2.38	6.17	101	3351	1400	271
TestWell #4	6601	2.03	6.62	101	3208	1400	271
TestWell #4	6602	2.19	6.59	100	3099	1401	271
TestWell #4	6603	2.17	6.27	100	3154	1401	271
TestWell #4	6604	2.54	6.00	100	3033	1401	271
TestWell #4	6605	2.82	6.76	100	2981	1407	271
TestWell #4	6606	2.66	6.06	100	3021	1368	269
TestWell #4	6607	2.87	6.36	102	2812	1389	269
TestWell #4	6608	2.58	6.70	99	3125	1396	269
TestWell #4	6609	2.50	6.68	98	2828	1383	269
TestWell #4	6610	2.18	6.53	98	2769	1394	268
TestWell #4	6611	2.16	6.00	99	2819	1400	271
TestWell #4	6612	2.80	6.39	98	2808	1400	271
TestWell #4	6613	2.27	6.72	99	2861	1399	271
TestWell #4	6614	2.47	6.43	99	2869	1399	271
TestWell #4	6615	2.84	6.53	99	2840	1401	271
TestWell #4	6616	2.64	6.03	99	2863	1401	271
TestWell #4	6617	2.74	6.57	99	2857	1401	271
TestWell #4	6618	2.41	6.59	98	2890	1404	271
TestWell #4	6619	2.31	6.24	98	2892	1402	271
TestWell #4	6620	2.13	6.06	98	2892	1399	271
TestWell #4	6621	2.89	7.82	98	2885	1400	271
TestWell #4	6622	2.68	7.03	99	2900	1399	271
TestWell #4	6623	2.07	7.02	99	2904	1398	271
TestWell #4	6624	2.05	7.37	99	2854	1403	271
TestWell #4	6625	2.84	7.55	99	2876	1398	271
TestWell #4	6626	2.83	7.50	99	2897	1399	271
TestWell #4	6627	2.12	7.15	99	2854	1403	271
TestWell #4	6628	2.60	6.50	99	2859	1402	271
TestWell #4	6629	2.82	6.79	97	2894	1412	271
TestWell #4	6630	2.34	6.42	97	2740	1408	271
TestWell #4	6631	2.30	6.45	98	2763	1416	271
TestWell #4	6632	2.36	7.87	97	2765	1423	272
TestWell #4	6633	2.55	7.85	97	2741	1413	271
TestWell #4	6634	2.37	7.52	98	2801	1420	273
TestWell #4	6635	2.67	7.54	97	2839	1419	273
TestWell #4	6636	2.81	6.32	97	2823	1418	272
TestWell #4	6637	2.03	6.14	97	2751	1426	274
TestWell #4	6638	2.04	6.46	96	2797	1419	274
TestWell #4	6639	2.01	6.24	96	2801	1425	274
TestWell #4	6640	2.82	6.26	95	2919	1430	274
TestWell #4	6641	2.20	7.89	94	2829	1436	274
TestWell #4	6642	2.08	7.41	94	2919	1437	273
TestWell #4	6643	2.19	7.42	94	2951	1440	273
TestWell #4	6644	2.28	7.20	92	2877	1442	273
TestWell #4	6645	2.18	7.67	92	2924	1442	273
TestWell #4	6646	2.88	7.66	92	2920	1439	274
TestWell #4	6647	2.17	7.10	94	2946	1443	274
TestWell #4	6648	2.69	7.35	94	2929	1438	274
TestWell #4	6649	2.18	7.00	93	2938	1438	273
TestWell #4	6650	2.80	7.30	94	2954	1431	273
TestWell #4	6651	2.89	7.17	90	2968	1433	273
TestWell #4	6652	2.89	7.92	89	2972	1452	273
TestWell #4	6653	2.13	8.69	88	2992	1450	273
TestWell #4	6654	2.37	8.30	85	2982	1459	273
TestWell #4	6655	2.91	8.97	88	2987	1452	273
TestWell #4	6656	2.54	8.10	83	3005	1459	273
TestWell #4	6657	2.84	8.64	86	3056	1457	273
TestWell #4	6658	2.23	7.33	89	2996	1461	274
TestWell #4	6659	2.63	7.11	82	3001	1464	273
TestWell #4	6660	2.86	7.97	86	3048	1439	273
TestWell #4	6661	2.03	7.76	82	3012	1442	273
TestWell #4	6662	2.79	8.32	81	3128	1437	273
TestWell #4	6663	2.31	8.52	80	3156	1451	273
TestWell #4	6664	2.69	8.70	80	3201	1458	273
TestWell #4	6665	2.75	9.94	81	3171	1453	273
TestWell #4	6666	2.65	9.66	81	3314	1452	273
TestWell #4	6667	2.86	9.07	82	3260	1452	273
TestWell #4	6668	2.32	9.03	82	3329	1459	272
TestWell #4	6669	2.41	8.17	81	3344	1435	272
TestWell #4	6670	2.49	8.17	81	3247	1427	272
TestWell #4	6671	2.01	8.37	81	3343	1437	271
TestWell #4	6672	2.17	8.38	80	3328	1449	271
TestWell #4	6673	2.98	8.80	80	3304	1446	271
TestWell #4	6674	2.10	9.82	81	3352	1455	272
TestWell #4	6675	2.73	9.26	82	3419	1455	274
TestWell #4	6676	2.21	9.21	83	3356	1453	274
TestWell #4	6677	2.24	9.31	82	3420	1459	271
TestWell #4	6678	2.50	9.01	83	3414	1452	272
TestWell #4	6679	2.25	9.04	82	3413	1454	274
TestWell #4	6680	2.42	9.14	82	3421	1466	271
TestWell #4	6681	2.55	9.46	81	3435	1469	272
TestWell #4	6682	2.04	8.31	81	3490	1464	271
TestWell #4	6683	2.14	8.53	81	3427	1465	271
TestWell #4	6684	2.51	8.66	82	3472	1471	275
TestWell #4	6685	2.74	8.14	82	3486	1465	271
TestWell #4	6686	2.29	8.30	82	3492	1464	271
TestWell #4	6687	2.69	8.33	83	3467	1469	274
TestWell #4	6688	2.22	9.35	83	3469	1470	273
TestWell #4	6689	2.09	9.06	83	3504	1468	271
TestWell #4	6690	2.77	8.75	82	3479	1470	271
TestWell #4	6691	2.06	8.56	84	3543	1417	265
TestWell #4	6692	2.39	8.48	84	3544	1462	266
TestWell #4	6693	2.01	8.48	83	3565	1424	268
TestWell #4	6694	2.86	8.19	85	3581	1405	267
TestWell #4	6695	2.20	8.07	88	3622	1448	269
TestWell #4	6696	2.49	8.76	84	3584	1445	271
